HCP_ID,STATE,HCP_SPECIALTY,HCP_AGE,HCP_GENDER,STATE_NAME
430,MI,PHYSICIAN ASSISTANT,,U-Unknown,Michigan
431,NC,PHYSICIAN ASSISTANT,,U-Unknown,North Carolina
432,CA,NURSE PRACTITIONER,,U-Unknown,California
433,WA,NURSE PRACTITIONER,,U-Unknown,Washington
434,MI,PHYSICIAN ASSISTANT,,U-Unknown,Michigan
435,KY,NURSE PRACTITIONER,,U-Unknown,Kentucky
436,NY,NURSE PRACTITIONER,,U-Unknown,New York
437,MI,PHYSICIAN ASSISTANT,,U-Unknown,Michigan
438,CA,FAMILY MEDICINE,,U-Unknown,California
439,MI,PSYCHIATRY,,U-Unknown,Michigan
440,MN,INTERNAL MEDICINE,,U-Unknown,Minnesota
441,MN,PHYSICIAN ASSISTANT,,U-Unknown,Minnesota
442,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
443,CA,NURSE PRACTITIONER,,U-Unknown,California
444,MS,NURSE PRACTITIONER,,U-Unknown,Mississippi
445,MS,NURSE PRACTITIONER,,U-Unknown,Mississippi
446,MS,NURSE PRACTITIONER,,U-Unknown,Mississippi
447,MS,NURSE PRACTITIONER,,U-Unknown,Mississippi
448,FL,NURSE PRACTITIONER,,U-Unknown,Florida
449,PR,EMERGENCY MEDICINE,,U-Unknown,Puerto Rico
450,TX,NURSE PRACTITIONER,,U-Unknown,Texas
451,IL,PLASTIC SURGERY,,U-Unknown,Illinois
452,MA,PHYSICIAN ASSISTANT,,U-Unknown,Massachusetts
453,WI,NURSE PRACTITIONER,,U-Unknown,Wisconsin
454,NY,DENTIST,,U-Unknown,New York
455,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
456,CA,DERMATOLOGY,,U-Unknown,California
457,NE,PHYSICIAN ASSISTANT,,U-Unknown,Nebraska
458,NY,DERMATOLOGY,,U-Unknown,New York
459,FL,GENERAL PRACTICE,,U-Unknown,Florida
460,NJ,OCCUPATIONAL THERAPY,,U-Unknown,New Jersey
461,FL,NURSE PRACTITIONER,,U-Unknown,Florida
462,OH,NURSE PRACTITIONER,,U-Unknown,Ohio
463,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
464,WA,NURSE PRACTITIONER,,U-Unknown,Washington
465,VA,INTERNAL MEDICINE,,U-Unknown,Virginia
466,VA,PHYSICIAN ASSISTANT,,U-Unknown,Virginia
467,NJ,"STUDENT, HEALTH CARE",,U-Unknown,New Jersey
468,MI,NURSE PRACTITIONER,,U-Unknown,Michigan
469,MI,PHYSICIAN ASSISTANT,,U-Unknown,Michigan
470,WA,NURSE PRACTITIONER,,U-Unknown,Washington
471,FL,NURSE PRACTITIONER,,U-Unknown,Florida
472,AZ,NURSE PRACTITIONER,,U-Unknown,Arizona
473,NV,PHYSICIAN ASSISTANT,,U-Unknown,Nevada
474,MN,PHYSICIAN ASSISTANT,,U-Unknown,Minnesota
475,IN,PHYSICIAN ASSISTANT,,U-Unknown,Indiana
476,IN,NURSE PRACTITIONER,,U-Unknown,Indiana
477,OH,EMERGENCY MEDICINE,,U-Unknown,Ohio
478,OH,DIAGNOSTIC RADIOLOGY,,U-Unknown,Ohio
479,LA,CERTIFIED NURSE ANESTHETIST,,U-Unknown,Louisiana
480,LA,INTERNAL MEDICINE,,U-Unknown,Louisiana
481,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
482,LA,FAMILY MEDICINE,,U-Unknown,Louisiana
483,MA,INTERNAL MEDICINE,,U-Unknown,Massachusetts
484,MN,ORTHOPEDIC SURGERY,,U-Unknown,Minnesota
485,LA,ANCILLARY SERVICES,,U-Unknown,Louisiana
486,WA,PHYSICIAN ASSISTANT,,U-Unknown,Washington
487,CA,FAMILY MEDICINE,,U-Unknown,California
488,FL,EMERGENCY MEDICINE,,U-Unknown,Florida
489,IN,PHYSICIAN ASSISTANT,,U-Unknown,Indiana
490,OH,PHYSICIAN ASSISTANT,,U-Unknown,Ohio
491,MN,FAMILY MEDICINE,,U-Unknown,Minnesota
492,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
493,CA,NURSE PRACTITIONER,,U-Unknown,California
494,ID,NURSE PRACTITIONER,,U-Unknown,Idaho
495,TX,INTERNAL MEDICINE,,U-Unknown,Texas
496,NC,NURSE PRACTITIONER,,U-Unknown,North Carolina
497,MI,PHYSICIAN ASSISTANT,,U-Unknown,Michigan
498,IL,PHYSICIAN ASSISTANT,,U-Unknown,Illinois
499,MN,PHYSICIAN ASSISTANT,,U-Unknown,Minnesota
500,FL,NURSE PRACTITIONER,,U-Unknown,Florida
501,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
502,MO,PHYSICIAN ASSISTANT,,U-Unknown,Missouri
503,CA,FAMILY MEDICINE,,U-Unknown,California
504,NY,PHYSICIAN ASSISTANT,,U-Unknown,New York
505,NY,PHYSICIAN ASSISTANT,,U-Unknown,New York
506,IA,NURSE PRACTITIONER,,U-Unknown,Iowa
507,VA,PHYSICIAN ASSISTANT,,U-Unknown,Virginia
508,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
509,NM,PHYSICIAN ASSISTANT,,U-Unknown,New Mexico
510,AZ,CHIROPRACTIC,,U-Unknown,Arizona
511,MO,PHYSICIAN ASSISTANT,,U-Unknown,Missouri
512,MS,NURSE PRACTITIONER,,U-Unknown,Mississippi
513,IN,NURSE PRACTITIONER,,U-Unknown,Indiana
514,AK,BEHAVIORAL HEALTH & SOCIAL SERVICES,,U-Unknown,Alaska
515,IN,PHYSICIAN ASSISTANT,,U-Unknown,Indiana
516,FL,CERTIFIED NURSE ANESTHETIST,,U-Unknown,Florida
517,CA,PHYSICAL THERAPY,,U-Unknown,California
518,MA,REGISTERED DIETICIAN,,U-Unknown,Massachusetts
519,AZ,NURSE PRACTITIONER,,U-Unknown,Arizona
520,CA,NURSE PRACTITIONER,,U-Unknown,California
521,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
522,CA,NURSE PRACTITIONER,,U-Unknown,California
523,TX,NURSE PRACTITIONER,,U-Unknown,Texas
524,OH,FAMILY MEDICINE,,U-Unknown,Ohio
525,OK,NURSE PRACTITIONER,,U-Unknown,Oklahoma
526,TX,NURSE PRACTITIONER,,U-Unknown,Texas
527,IN,NURSE PRACTITIONER,,U-Unknown,Indiana
528,GA,PHYSICIAN ASSISTANT,,U-Unknown,Georgia
529,NV,NURSE PRACTITIONER,,U-Unknown,Nevada
530,OR,PHYSICIAN ASSISTANT,,U-Unknown,Oregon
531,IA,NURSE PRACTITIONER,,U-Unknown,Iowa
532,AR,NURSE PRACTITIONER,,U-Unknown,Arkansas
533,AZ,PHYSICIAN ASSISTANT,,U-Unknown,Arizona
534,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
535,IN,PHYSICAL THERAPY,,U-Unknown,Indiana
536,NY,PHYSICIAN ASSISTANT,,U-Unknown,New York
537,NC,PHYSICIAN ASSISTANT,,U-Unknown,North Carolina
538,FL,NURSE PRACTITIONER,,U-Unknown,Florida
539,CA,NURSE PRACTITIONER,,U-Unknown,California
540,PA,EMERGENCY MEDICINE,,U-Unknown,Pennsylvania
541,TX,NURSE PRACTITIONER,,U-Unknown,Texas
542,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
543,LA,CLINICAL SOCIAL WORKER,,U-Unknown,Louisiana
544,UT,PHYSICIAN ASSISTANT,,U-Unknown,Utah
545,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
546,CT,FAMILY MEDICINE,,U-Unknown,Connecticut
547,AZ,NURSE PRACTITIONER,,U-Unknown,Arizona
548,SC,NURSE PRACTITIONER,,U-Unknown,South Carolina
549,NJ,PHYSICIAN ASSISTANT,,U-Unknown,New Jersey
550,CA,NURSE PRACTITIONER,,U-Unknown,California
551,FL,NURSE PRACTITIONER,,U-Unknown,Florida
552,FL,NURSE PRACTITIONER,,U-Unknown,Florida
553,MD,PHYSICIAN ASSISTANT,,U-Unknown,Maryland
554,TX,PHYSICIAN ASSISTANT,,U-Unknown,Texas
555,FL,NURSE PRACTITIONER,,U-Unknown,Florida
556,NJ,PHYSICIAN ASSISTANT,,U-Unknown,New Jersey
557,TX,NURSE PRACTITIONER,,U-Unknown,Texas
558,FL,NURSE PRACTITIONER,,U-Unknown,Florida
559,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
560,MD,NURSE PRACTITIONER,,U-Unknown,Maryland
561,AZ,PHYSICAL THERAPY,,U-Unknown,Arizona
562,CA,FAMILY MEDICINE,,U-Unknown,California
563,RI,BEHAVIORAL HEALTH & SOCIAL SERVICES,,U-Unknown,Rhode Island
564,LA,NURSE PRACTITIONER,,U-Unknown,Louisiana
565,OH,NURSE PRACTITIONER,,U-Unknown,Ohio
566,FL,NURSE PRACTITIONER,,U-Unknown,Florida
567,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
568,MO,PHYSICIAN ASSISTANT,,U-Unknown,Missouri
569,WI,EMERGENCY MEDICINE,,U-Unknown,Wisconsin
570,HI,NURSE PRACTITIONER,,U-Unknown,Hawaii
571,TX,PHYSICIAN ASSISTANT,,U-Unknown,Texas
572,MI,PHYSICAL THERAPY,,U-Unknown,Michigan
573,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
574,NY,PHYSICIAN ASSISTANT,,U-Unknown,New York
575,FL,NURSE PRACTITIONER,,U-Unknown,Florida
576,LA,PHYSICIAN ASSISTANT,,U-Unknown,Louisiana
577,SD,NURSE PRACTITIONER,,U-Unknown,South Dakota
578,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
579,CA,PHYSICAL THERAPY,,U-Unknown,California
580,NV,PHYSICIAN ASSISTANT,,U-Unknown,Nevada
581,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
582,WA,PHYSICIAN ASSISTANT,,U-Unknown,Washington
583,MN,OPTOMETRIST,,U-Unknown,Minnesota
584,TX,CHIROPRACTIC,,U-Unknown,Texas
585,IN,PHYSICIAN ASSISTANT,,U-Unknown,Indiana
586,OH,CHIROPRACTIC,,U-Unknown,Ohio
587,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
588,MA,PHYSICIAN ASSISTANT,,U-Unknown,Massachusetts
589,MA,NURSE PRACTITIONER,,U-Unknown,Massachusetts
590,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
591,FL,CERTIFIED NURSE ANESTHETIST,,U-Unknown,Florida
592,FL,NURSE PRACTITIONER,,U-Unknown,Florida
593,CO,PHYSICIAN ASSISTANT,,U-Unknown,Colorado
594,IN,CERTIFIED NURSE ANESTHETIST,,U-Unknown,Indiana
595,WI,PHYSICIAN ASSISTANT,,U-Unknown,Wisconsin
596,CA,FAMILY MEDICINE,,U-Unknown,California
597,TX,PHYSICIAN ASSISTANT,,U-Unknown,Texas
598,GA,PHYSICIAN ASSISTANT,,U-Unknown,Georgia
599,FL,PHYSICAL THERAPY,,U-Unknown,Florida
600,TX,NURSE PRACTITIONER,,U-Unknown,Texas
601,LA,NURSE PRACTITIONER,,U-Unknown,Louisiana
602,WA,PHYSICIAN ASSISTANT,,U-Unknown,Washington
603,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
604,MN,PHYSICIAN ASSISTANT,,U-Unknown,Minnesota
605,NJ,PHYSICIAN ASSISTANT,,U-Unknown,New Jersey
606,IN,NURSE PRACTITIONER,,U-Unknown,Indiana
607,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
608,MI,FAMILY MEDICINE,,U-Unknown,Michigan
609,MI,PHYSICIAN ASSISTANT,,U-Unknown,Michigan
610,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
611,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
612,GA,PHYSICIAN ASSISTANT,,U-Unknown,Georgia
613,MI,PHYSICIAN ASSISTANT,,U-Unknown,Michigan
614,WA,NURSE PRACTITIONER,,U-Unknown,Washington
615,CO,PHYSICIAN ASSISTANT,,U-Unknown,Colorado
616,OH,PHYSICIAN ASSISTANT,,U-Unknown,Ohio
617,IN,NURSE PRACTITIONER,,U-Unknown,Indiana
618,MD,NURSE PRACTITIONER,,U-Unknown,Maryland
619,CA,NURSE PRACTITIONER,,U-Unknown,California
620,OH,NURSE PRACTITIONER,,U-Unknown,Ohio
621,WI,PHYSICIAN ASSISTANT,,U-Unknown,Wisconsin
622,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
623,CA,NURSE PRACTITIONER,,U-Unknown,California
624,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
625,MI,PHYSICIAN ASSISTANT,,U-Unknown,Michigan
626,NC,GENERAL SURGERY,,U-Unknown,North Carolina
627,TX,NURSE PRACTITIONER,,U-Unknown,Texas
628,RI,NURSE PRACTITIONER,,U-Unknown,Rhode Island
629,GA,PHYSICIAN ASSISTANT,,U-Unknown,Georgia
630,NY,PHYSICIAN ASSISTANT,,U-Unknown,New York
631,MD,PHYSICIAN ASSISTANT,,U-Unknown,Maryland
632,WA,PHYSICIAN ASSISTANT,,U-Unknown,Washington
633,MS,PHYSICAL THERAPY,,U-Unknown,Mississippi
634,NY,CLINICAL CARDIAC ELECTROPHYSIOLOGY,,U-Unknown,New York
635,NY,PHYSICAL THERAPY,,U-Unknown,New York
636,NY,PHYSICIAN ASSISTANT,,U-Unknown,New York
637,KS,PHYSICIAN ASSISTANT,,U-Unknown,Kansas
638,MI,CERTIFIED NURSE ANESTHETIST,,U-Unknown,Michigan
639,AR,NURSE PRACTITIONER,,U-Unknown,Arkansas
640,AZ,PHYSICIAN ASSISTANT,,U-Unknown,Arizona
641,NY,PHYSICAL THERAPY,,U-Unknown,New York
642,OK,NURSE PRACTITIONER,,U-Unknown,Oklahoma
643,CA,NURSE PRACTITIONER,,U-Unknown,California
644,MI,EMERGENCY MEDICINE,,U-Unknown,Michigan
645,MN,CARDIOVASCULAR DISEASE,,U-Unknown,Minnesota
646,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
647,TX,INTERNAL MEDICINE,,U-Unknown,Texas
648,KY,NURSE PRACTITIONER,,U-Unknown,Kentucky
649,FL,NURSE PRACTITIONER,,U-Unknown,Florida
650,AR,HOSPITALIST,,U-Unknown,Arkansas
651,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
652,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
653,CA,FAMILY MEDICINE,,U-Unknown,California
654,OH,NURSE PRACTITIONER,,U-Unknown,Ohio
655,TN,OPTOMETRIST,,U-Unknown,Tennessee
656,NC,PHYSICAL THERAPY,,U-Unknown,North Carolina
657,LA,NURSE PRACTITIONER,,U-Unknown,Louisiana
658,NY,INTERNAL MEDICINE,,U-Unknown,New York
659,CT,INTERNAL MEDICINE,,U-Unknown,Connecticut
660,NY,INTERNAL MEDICINE,,U-Unknown,New York
661,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
662,OH,NURSE PRACTITIONER,,U-Unknown,Ohio
663,NY,REGISTERED DIETICIAN,,U-Unknown,New York
664,KY,FAMILY MEDICINE,,U-Unknown,Kentucky
665,AZ,PHYSICIAN ASSISTANT,,U-Unknown,Arizona
666,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
667,MA,NURSE PRACTITIONER,,U-Unknown,Massachusetts
668,GA,NURSE PRACTITIONER,,U-Unknown,Georgia
669,NV,NURSE PRACTITIONER,,U-Unknown,Nevada
670,PA,PHYSICIAN ASSISTANT,,U-Unknown,Pennsylvania
671,CA,INTERNAL MEDICINE,,U-Unknown,California
672,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
673,NY,PHYSICAL THERAPY,,U-Unknown,New York
674,GA,NURSE PRACTITIONER,,U-Unknown,Georgia
675,CA,PEDIATRICS,,U-Unknown,California
676,OH,PHYSICIAN ASSISTANT,,U-Unknown,Ohio
677,FL,EMERGENCY MEDICINE,,U-Unknown,Florida
678,NY,INTERNAL MEDICINE,,U-Unknown,New York
679,FL,NURSE PRACTITIONER,,U-Unknown,Florida
680,OH,NURSE PRACTITIONER,,U-Unknown,Ohio
681,NJ,PEDIATRIC CRITICAL CARE MEDICINE,,U-Unknown,New Jersey
682,NY,PEDIATRICS,,U-Unknown,New York
683,KY,FAMILY MEDICINE,,U-Unknown,Kentucky
684,FL,NURSE PRACTITIONER,,U-Unknown,Florida
685,FL,NURSE PRACTITIONER,,U-Unknown,Florida
686,RI,PHYSICIAN ASSISTANT,,U-Unknown,Rhode Island
687,FL,PHYSICIAN ASSISTANT,,U-Unknown,Florida
688,MI,OPTOMETRIST,,U-Unknown,Michigan
689,KY,INTERNAL MEDICINE,,U-Unknown,Kentucky
690,OR,PHYSICIAN ASSISTANT,,U-Unknown,Oregon
691,SC,PHYSICIAN ASSISTANT,,U-Unknown,South Carolina
692,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
693,TX,FAMILY MEDICINE,,U-Unknown,Texas
694,PA,FAMILY MEDICINE,,U-Unknown,Pennsylvania
695,CO,PHYSICIAN ASSISTANT,,U-Unknown,Colorado
696,FL,NURSE PRACTITIONER,,U-Unknown,Florida
697,FL,NURSE PRACTITIONER,,U-Unknown,Florida
698,MA,PHYSICIAN ASSISTANT,,U-Unknown,Massachusetts
699,TX,OPTOMETRIST,,U-Unknown,Texas
700,NY,NURSE PRACTITIONER,,U-Unknown,New York
701,CA,OPTOMETRIST,,U-Unknown,California
702,ND,NURSE PRACTITIONER,,U-Unknown,North Dakota
703,CA,FAMILY MEDICINE,,U-Unknown,California
704,MO,PHYSICAL THERAPY,,U-Unknown,Missouri
705,SC,NURSE PRACTITIONER,,U-Unknown,South Carolina
706,CA,FAMILY MEDICINE,,U-Unknown,California
707,PA,EMERGENCY MEDICINE,,U-Unknown,Pennsylvania
708,MN,EMERGENCY MEDICINE,,U-Unknown,Minnesota
709,NE,FAMILY MEDICINE,,U-Unknown,Nebraska
710,LA,INTERNAL MEDICINE,,U-Unknown,Louisiana
711,TX,PHYSICIAN ASSISTANT,,U-Unknown,Texas
712,NY,INTERNAL MEDICINE,,U-Unknown,New York
713,NY,NURSE PRACTITIONER,,U-Unknown,New York
714,OK,FAMILY MEDICINE,,U-Unknown,Oklahoma
715,TX,PHYSICIAN ASSISTANT,,U-Unknown,Texas
716,OR,PHYSICIAN ASSISTANT,,U-Unknown,Oregon
717,MI,PHYSICAL THERAPY,,U-Unknown,Michigan
718,PA,EMERGENCY MEDICINE,,U-Unknown,Pennsylvania
719,TX,NURSE PRACTITIONER,,U-Unknown,Texas
720,VA,PHYSICIAN ASSISTANT,,U-Unknown,Virginia
721,FL,INTERNAL MEDICINE,,U-Unknown,Florida
722,OH,PHYSICIAN ASSISTANT,,U-Unknown,Ohio
723,CO,NURSE PRACTITIONER,,U-Unknown,Colorado
724,NJ,PHYSICIAN ASSISTANT,,U-Unknown,New Jersey
725,MI,EMERGENCY MEDICINE,,U-Unknown,Michigan
726,MI,"STUDENT, HEALTH CARE",,U-Unknown,Michigan
727,RI,PHYSICIAN ASSISTANT,,U-Unknown,Rhode Island
728,FL,CERTIFIED NURSE ANESTHETIST,,U-Unknown,Florida
729,SC,PHYSICAL THERAPY,,U-Unknown,South Carolina
730,OH,CLINICAL SOCIAL WORKER,,U-Unknown,Ohio
731,SD,PHYSICAL THERAPY,,U-Unknown,South Dakota
732,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
733,ME,CERTIFIED NURSE ANESTHETIST,,U-Unknown,Maine
734,NY,EMERGENCY MEDICINE,,U-Unknown,New York
735,MO,PHYSICIAN ASSISTANT,,U-Unknown,Missouri
736,KY,NURSE PRACTITIONER,,U-Unknown,Kentucky
737,LA,PHYSICAL THERAPY,,U-Unknown,Louisiana
738,OH,EMERGENCY MEDICINE,,U-Unknown,Ohio
739,MI,EMERGENCY MEDICINE,,U-Unknown,Michigan
740,NJ,INTERNAL MEDICINE,,U-Unknown,New Jersey
741,LA,NURSE PRACTITIONER,,U-Unknown,Louisiana
742,MI,EMERGENCY MEDICINE,,U-Unknown,Michigan
743,CA,FAMILY MEDICINE,,U-Unknown,California
744,LA,PHYSICIAN ASSISTANT,,U-Unknown,Louisiana
745,OR,INTERNAL MEDICINE,,U-Unknown,Oregon
746,CT,PHYSICIAN ASSISTANT,,U-Unknown,Connecticut
747,MI,INTERNAL MEDICINE,,U-Unknown,Michigan
748,PR,EMERGENCY MEDICINE,,U-Unknown,Puerto Rico
749,NY,INTERNAL MEDICINE,,U-Unknown,New York
750,OR,INTERNAL MEDICINE,,U-Unknown,Oregon
751,TN,PHYSICAL THERAPY,,U-Unknown,Tennessee
752,AL,OPTOMETRIST,,U-Unknown,Alabama
753,WA,NUCLEAR MEDICINE,,U-Unknown,Washington
754,RI,NURSE PRACTITIONER,,U-Unknown,Rhode Island
755,NC,NURSE PRACTITIONER,,U-Unknown,North Carolina
756,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
757,IL,INTERNAL MEDICINE,,U-Unknown,Illinois
758,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
759,CA,PEDIATRICS,,U-Unknown,California
760,AL,FAMILY MEDICINE,,U-Unknown,Alabama
761,CA,FAMILY MEDICINE,,U-Unknown,California
762,CA,FAMILY MEDICINE,,U-Unknown,California
763,TN,FAMILY MEDICINE,,U-Unknown,Tennessee
764,CA,FAMILY MEDICINE,,U-Unknown,California
765,NJ,EMERGENCY MEDICINE,,U-Unknown,New Jersey
766,MI,EMERGENCY MEDICINE,,U-Unknown,Michigan
767,MI,EMERGENCY MEDICINE,,U-Unknown,Michigan
768,MI,PSYCHIATRY,,U-Unknown,Michigan
769,RI,PEDIATRICS,,U-Unknown,Rhode Island
770,IL,EMERGENCY MEDICINE,,U-Unknown,Illinois
771,PA,EMERGENCY MEDICINE,,U-Unknown,Pennsylvania
772,NJ,EMERGENCY MEDICINE,,U-Unknown,New Jersey
773,DC,INTERNAL MEDICINE,,U-Unknown,
774,TX,INTERNAL MEDICINE,,U-Unknown,Texas
775,KY,NURSE PRACTITIONER,,U-Unknown,Kentucky
776,MD,EMERGENCY MEDICINE,,U-Unknown,Maryland
777,MI,NURSE PRACTITIONER,,U-Unknown,Michigan
778,AZ,NURSE PRACTITIONER,,U-Unknown,Arizona
779,WY,NURSE PRACTITIONER,,U-Unknown,Wyoming
780,AZ,NURSE PRACTITIONER,,U-Unknown,Arizona
781,MI,NURSE PRACTITIONER,,U-Unknown,Michigan
782,FL,NURSE PRACTITIONER,,U-Unknown,Florida
783,FL,NURSE PRACTITIONER,,U-Unknown,Florida
784,MD,NURSE PRACTITIONER,,U-Unknown,Maryland
785,TX,EMERGENCY MEDICINE,,U-Unknown,Texas
786,NJ,INTERNAL MEDICINE,,U-Unknown,New Jersey
787,FL,NURSE PRACTITIONER,,U-Unknown,Florida
788,CT,TECHNOLOGIST - AUDIOLOGY/SPEECH/LANGUAGE,,U-Unknown,Connecticut
789,TX,NURSE PRACTITIONER,,U-Unknown,Texas
790,CA,EMERGENCY MEDICINE,,U-Unknown,California
791,CA,PHYSICIAN ASSISTANT,,U-Unknown,California
792,LA,NURSE PRACTITIONER,,U-Unknown,Louisiana
793,LA,NURSE PRACTITIONER,,U-Unknown,Louisiana
794,CA,INTERNAL MEDICINE,,U-Unknown,California
795,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
796,OH,NURSE PRACTITIONER,,U-Unknown,Ohio
797,VA,FAMILY MEDICINE,,U-Unknown,Virginia
798,MI,PSYCHIATRY,,U-Unknown,Michigan
799,MI,FAMILY MEDICINE,,U-Unknown,Michigan
800,CA,FAMILY MEDICINE,,U-Unknown,California
801,NJ,FAMILY MEDICINE,,U-Unknown,New Jersey
802,GA,EMERGENCY MEDICINE,,U-Unknown,Georgia
803,NV,INTERNAL MEDICINE,,U-Unknown,Nevada
804,AL,NURSE PRACTITIONER,,U-Unknown,Alabama
805,IL,EMERGENCY MEDICINE,,U-Unknown,Illinois
806,CA,INTERNAL MEDICINE,,U-Unknown,California
807,RI,FAMILY MEDICINE,,U-Unknown,Rhode Island
808,FL,INTERNAL MEDICINE,,U-Unknown,Florida
809,NY,EMERGENCY MEDICINE,,U-Unknown,New York
810,NJ,FAMILY MEDICINE,,U-Unknown,New Jersey
811,AL,EMERGENCY MEDICINE,,U-Unknown,Alabama
812,NY,PODIATRIST,,U-Unknown,New York
813,CA,NURSE PRACTITIONER,,U-Unknown,California
814,NY,EMERGENCY MEDICINE,,U-Unknown,New York
815,GA,PHYSICAL THERAPY,,U-Unknown,Georgia
816,NY,EMERGENCY MEDICINE,,U-Unknown,New York
817,VA,EMERGENCY MEDICINE,,U-Unknown,Virginia
818,FL,EMERGENCY MEDICINE,,U-Unknown,Florida
819,NY,INTERNAL MEDICINE,,U-Unknown,New York
820,MD,FAMILY MEDICINE,,U-Unknown,Maryland
821,VA,NURSE PRACTITIONER,,U-Unknown,Virginia
822,CA,FAMILY MEDICINE,,U-Unknown,California
823,IL,EMERGENCY MEDICINE,,U-Unknown,Illinois
824,WA,FAMILY MEDICINE,,U-Unknown,Washington
825,NJ,INTERNAL MEDICINE,,U-Unknown,New Jersey
826,NJ,EMERGENCY MEDICINE,,U-Unknown,New Jersey
827,OK,NURSE PRACTITIONER,,U-Unknown,Oklahoma
828,TX,NURSE PRACTITIONER,,U-Unknown,Texas
829,NY,NURSE PRACTITIONER,,U-Unknown,New York
830,NY,EMERGENCY MEDICINE,,U-Unknown,New York
831,OH,NURSE PRACTITIONER,,U-Unknown,Ohio
832,OR,NURSE PRACTITIONER,,U-Unknown,Oregon
833,OK,PHYSICIAN ASSISTANT,,U-Unknown,Oklahoma
834,NJ,INTERNAL MEDICINE,,U-Unknown,New Jersey
835,VA,DERMATOLOGY,,U-Unknown,Virginia
836,TX,FAMILY MEDICINE,,U-Unknown,Texas
837,NJ,INTERNAL MEDICINE,,U-Unknown,New Jersey
838,KY,ANESTHESIOLOGY,,U-Unknown,Kentucky
839,FL,NURSE PRACTITIONER,,U-Unknown,Florida
840,TN,FAMILY MEDICINE,,U-Unknown,Tennessee
841,ME,EMERGENCY MEDICINE,,U-Unknown,Maine
842,FL,NURSE PRACTITIONER,,U-Unknown,Florida
843,MD,NURSE PRACTITIONER,,U-Unknown,Maryland
844,OH,EMERGENCY MEDICINE,,U-Unknown,Ohio
845,FL,NURSE PRACTITIONER,,U-Unknown,Florida
846,KY,PHYSICIAN ASSISTANT,,U-Unknown,Kentucky
847,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
848,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
849,SC,EMERGENCY MEDICINE,,U-Unknown,South Carolina
850,OH,PEDIATRIC OTOLARYNGOLOGY,,U-Unknown,Ohio
851,IL,NURSE PRACTITIONER,,U-Unknown,Illinois
852,TN,NURSE PRACTITIONER,,U-Unknown,Tennessee
853,CT,INTERNAL MEDICINE,,U-Unknown,Connecticut
854,NC,HOSPITALIST,,U-Unknown,North Carolina
855,IN,EMERGENCY MEDICINE,,U-Unknown,Indiana
856,UT,INTERNAL MEDICINE,,U-Unknown,Utah
857,TX,OPHTHALMOLOGY,,U-Unknown,Texas
858,SC,EMERGENCY MEDICINE,,U-Unknown,South Carolina
859,UT,NURSE PRACTITIONER,,U-Unknown,Utah
860,FL,INTERNAL MEDICINE,,U-Unknown,Florida
861,TX,EMERGENCY MEDICINE,,U-Unknown,Texas
862,CA,FAMILY MEDICINE,,U-Unknown,California
863,CA,FAMILY MEDICINE,,U-Unknown,California
864,NH,FAMILY MEDICINE,,U-Unknown,New Hampshire
865,CA,FAMILY MEDICINE,,U-Unknown,California
866,FL,INTERNAL MEDICINE,,U-Unknown,Florida
867,NY,EMERGENCY MEDICINE,,U-Unknown,New York
868,NV,FAMILY MEDICINE,,U-Unknown,Nevada
869,NY,PHYSICIAN ASSISTANT,,U-Unknown,New York
